Date/Time,ABF:Zone Mean Air Temperature [C](Hourly),ANTEROOM:Zone Mean Air Temperature [C](Hourly),FREEZER1:Zone Mean Air Temperature [C](Hourly),FREEZER2:Zone Mean Air Temperature [C](Hourly),FREEZER3:Zone Mean Air Temperature [C](Hourly),FREEZER4:Zone Mean Air Temperature [C](Hourly),GUDANG:Zone Mean Air Temperature [C](Hourly),ABF IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ANTEROOM IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FREEZER4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly) 
 02/26  17:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.223932639741815,44448477.99814453,58658982.65936218,32174491.544703268,32477126.808106393,31673414.996316418,31987232.80510545 
 02/26  18:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.384867870458454,13587443.404046683,2153473.5553983636,31849417.800228,32155398.89271208,31336651.20470503,31653446.593977924 
 02/26  19:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.000000000000004,16.4759885968604,13487051.572585372,1411446.1006901087,31401403.44901756,31708931.747874774,30877237.18847264,31195142.568515852 
 02/26  20:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.469847517483032,13374357.549715526,1145713.4411470555,30909882.08002644,31213413.48893635,30369770.555827446,30683079.55153992 
 02/26  21:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,16.360663384092074,13218000.001666065,977736.1678955511,30507044.62950222,30799581.58205792,29948374.58946577,30249972.06195843 
 02/26  22:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,16.19871702431291,13071862.350688653,844274.225982064,30171716.95745136,30452296.48822565,29596471.5716009,29885451.03404683 
 02/26  23:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.029600110080313,12955263.837688807,737340.6007096088,29841214.5434765,30111989.427950315,29252665.211196292,29531300.641112015 
 02/26  24:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.86969981829752,12864636.131570462,652723.3589990631,29528411.049766213,29791749.69543422,28929110.847512383,29199871.69788972 
 02/27  01:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.722789946584472,12795437.083289059,581532.1751100819,29230647.510068715,29488490.05489083,28622710.538151752,28887621.05814219 
 02/27  02:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.589191907403594,12742598.199336926,522117.0653599214,28968593.313107476,29222395.242532276,28353633.238588747,28614211.573903754 
 02/27  03:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.465314198719694,12699208.505990457,473736.0914703866,28753542.388492268,29004303.408960767,28132312.592197917,28389593.451561693 
 02/27  04:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.348147388789881,12662774.572730837,430847.3384031975,28560455.868495546,28808897.042758822,27933577.88193866,28188310.865690097 
 02/27  05:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-17.999999999999996,15.23746461363208,12632791.042397037,392427.0651500034,28372014.92977887,28618688.17995252,27740241.55479972,27993009.37899789 
 02/27  06:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.000000000000004,15.132272220244872,12606883.69448656,360883.4422474624,28186560.292645894,28431850.49017627,27550350.69664533,27801557.67155759 
 02/27  07:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.032262280072585,12585108.24672791,342698.48679287184,28003989.064431332,28248205.79999587,27363826.869916815,27613804.669543166 
 02/27  08:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,14.941092941261141,40464909.21328001,37106060.237684205,27829962.76716358,28073799.61919848,27187062.417145208,27436599.72423824 
 02/27  09:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,14.87583949537887,41073943.607251674,42945071.59560776,28420352.72710708,28667984.963953234,27793155.551146124,28047088.76523053 
 02/27  10:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.869900075758272,42037875.37903572,48205860.8435421,29554103.358489174,29811977.258784164,28975904.398913465,29241758.119010717 
 02/27  11:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.000000000000004,14.945395794824941,43043674.21576606,53460938.41620172,30727314.109162435,30997343.481615808,30209375.67863016,30489440.842191994 
 02/27  12:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.090475143579646,43705012.305373676,56699970.38036118,31490558.983997837,31770363.81493185,31017321.42934802,31308717.87276757 
 02/27  13:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-17.999999999999996,15.277838276608145,44096598.76332864,58435503.97262716,31936463.85947781,32223009.517747857,31481107.005358107,31779929.551845104 
 02/27  14:00:00,-40.0,4.000000000000001,-18.000000000000004,-18.0,-18.0,-18.0,15.485557955283035,44491136.50087143,60255223.7231708,32385937.83096971,32676791.331346467,31923597.703426763,32226607.537693854 
 02/27  15:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.701202366677892,44622912.936183386,60606609.50342337,32510751.707567714,32804264.92171415,32031731.214247763,32336959.780974828 
 02/27  16:00:00,-40.0,4.0,-18.0,-18.000000000000004,-17.999999999999996,-17.999999999999996,15.915694508146634,44566397.009969406,59906517.47341184,32398398.389663313,32694077.642337438,31904416.505697668,32211404.02411206 
 02/27  17:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,16.11226235358397,44488184.94669603,59193289.96455617,32258358.448392037,32556732.60665699,31751393.732118767,32060713.749130335 
 02/27  18:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.263089921868833,13541626.017534591,2090431.007007643,31969211.19117968,32270355.006587747,31450179.87194134,31761883.651845124 
 02/27  19:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,16.343946819601715,13439155.547770659,1373464.6495322986,31559601.40554505,31862510.024313994,31028862.167630404,31341888.646578733 
 02/27  20:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,16.33790829647152,13334426.563557697,1116794.2909535242,31116790.079366278,31416237.9383678,30571650.101328027,30880672.223678127 
 02/27  21:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,16.240102587597267,13192284.280914828,960394.45791836,30743818.856641628,31032882.223604918,30182708.500527907,30480717.42486474 
 02/27  22:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.095816500263926,13061232.23245905,840416.2000804122,30445382.75409755,30723191.680590518,29870152.000495262,30156332.924320407 
 02/27  23:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.946621216560189,12958347.21443443,746268.2014616538,30167882.864902854,30436597.740576368,29581438.067251965,29858061.984782804 
 02/27  24:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,15.807743095464938,12880140.01479689,669349.8404894529,29885866.097594053,30147892.75969264,29290607.232298523,29560174.43536632 
 02/28  01:00:00,-39.99999999999999,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.680451487110984,12818909.373796536,606751.9230891415,29599270.158892546,29856399.673016768,28996692.69607143,29261057.30759173 
 02/28  02:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.562208863714668,12769522.585864138,552275.8891827927,29320240.309810027,29573706.91792671,28711278.406268727,28971715.771662705 
 02/28  03:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.451492798990003,12729223.616138075,505549.5973555736,29094922.743439544,29345630.745384183,28480302.639987007,28737748.16952142 
 02/28  04:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.346147650092055,12694574.216860792,467447.3031854732,28906799.8914368,29155383.360076815,28286836.34066119,28541942.057569616 
 02/28  05:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.246204334654374,12666402.525863461,433260.1137659934,28723484.96708198,28970458.088661127,28098873.220397934,28352181.961968094 
 02/28  06:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.153668385743275,12644163.342947774,406034.1900773227,28544676.78434608,28790439.689702623,27916115.841766484,28168056.63582524 
 02/28  07:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,15.067116461418172,12626998.622760493,389231.48259352834,28369612.815260272,28614471.664514303,27737716.67383151,27988620.418085247 
 02/28  08:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-17.999999999999996,14.987846012701986,41243088.40042331,41175280.72075233,28743946.541353587,28988527.66982437,28109533.4519071,28360107.57669375 
 02/28  09:00:00,-39.99999999999999,4.0,-18.0,-18.000000000000004,-18.000000000000004,-18.0,14.931172422421033,42013120.4621098,48094143.44957326,29523986.987321228,29772292.390651718,28904592.0432356,29159472.542552594 
 02/28  10:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,14.928442831306961,42714826.37139072,51879130.621068045,30342942.129644863,30600517.820635527,29769149.859639794,30034864.709370393 
 02/28  11:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.000000000000004,15.00094715143995,43459302.80594081,55674895.05485971,31201529.62551861,31469757.39083075,30683194.81610299,30961452.453920726 
 02/28  12:00:00,-39.99999999999999,4.000000000000001,-18.0,-18.000000000000004,-18.0,-18.0,15.145718330908375,43972234.38964105,58041503.19242442,31785372.95479232,32063196.21328176,31312745.130289078,31602180.492036797 
 02/28  13:00:00,-40.00000000000001,4.0,-18.0,-18.0,-17.999999999999996,-18.0,15.346169200724441,44308801.65586846,59399021.72115047,32164791.83581277,32450704.24657433,31715173.078899644,32013548.754681423 
 02/28  14:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.56992026953722,44621986.784166455,60747441.519518495,32520243.558720574,32812014.2637571,32065761.37709259,32369951.020359237 
 02/28  15:00:00,-40.0,4.000000000000001,-18.0,-17.999999999999996,-18.0,-18.0,15.789522102842787,44726307.52441218,60974319.29682307,32615613.780517757,32910641.87425085,32143169.59207318,32450140.080208197 
 02/28  16:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.993985847048547,44655558.28639415,60228049.93933568,32487967.154020183,32784497.310482647,31998342.368950743,32306331.56331659 
 02/28  17:00:00,-40.00000000000001,4.000000000000001,-18.0,-18.0,-18.0,-18.0,16.169804550295805,44551732.48532254,59427859.58612703,32321299.04895701,32618794.92190154,31817115.926226355,32125643.923691466 
 02/28  18:00:00,-40.0,4.0,-17.999999999999996,-18.000000000000004,-18.0,-18.0,16.297716456850782,13530614.456362389,2089135.349842595,32104590.0489569,32403138.310257103,31587759.93508606,31896920.89917416 
 02/28  19:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.363636520714724,13426773.345162403,1377379.0220627596,31703400.801567335,32002844.536061123,31174762.134519603,31484364.785429165 
 02/28  20:00:00,-40.0,4.0,-18.0,-18.000000000000004,-17.999999999999996,-18.000000000000004,16.35094674739379,13325247.638419967,1123809.2138205932,31314746.886461973,31610616.297550753,30771693.195535704,31077178.513672546 
 02/28  21:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,16.254396904481258,13189850.110194504,969348.3983887834,31038372.709287804,31324747.30855736,30479712.626748428,30775092.672414884 
 02/28  22:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-17.999999999999996,16.114288429016465,13063042.714489443,850086.7378407686,30678746.453069713,30955042.75221551,30106248.13269555,30390992.375965837 
 02/28  23:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.0,15.967256934726974,12961029.060357353,752138.0050794104,30300156.300672214,30568072.97902169,29716577.519251317,29992485.821013078 
 02/28  24:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.827742427346925,12881450.974235445,673335.8397943751,29966861.9589947,30228175.68520554,29374245.59289955,29643173.450110476 
 03/01  01:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.697452670429584,12817957.804237666,610219.9092654565,29667313.013298318,29923628.799208075,29066906.771353062,29330513.570384786 
 03/01  02:00:00,-40.0,4.0,-18.0,-18.0,-18.000000000000004,-18.0,15.575759735224247,12767227.469249345,558990.8491729863,29480721.687333453,29733547.57726802,28873502.801143155,29133343.385707196 
 03/01  03:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.463859133159914,12729225.814762786,517115.2771466735,29415828.75794239,29666305.122316122,28803008.7420241,29060274.46649003 
 03/01  04:00:00,-40.0,4.0,-18.0,-18.0,-18.000000000000004,-18.0,15.362534681741394,12701263.66918862,485626.4766182624,29369216.196263045,29618028.09861998,28751952.187685035,29007374.22317134 
 03/01  05:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.270440040392364,12679815.765218452,458676.2922456712,29334729.666277558,29582289.425321795,28713941.442078866,28967967.802361075 
 03/01  06:00:00,-40.00000000000001,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.184860958397572,12663156.851553682,435701.5611024069,29415572.204035334,29662158.86792784,28792083.616751157,29045022.53826849 
 03/01  07:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.10417559560225,12648404.149331309,425036.226582358,29398261.016216323,29644077.17568694,28772475.738290973,29024549.465844132 
 03/01  08:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.029132840402085,41707375.88412397,43270379.25973127,29271395.916081365,29516868.816472054,28644039.512287028,28895747.25780119 
 03/01  09:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.974122320533658,42133324.02683843,48500264.23819765,29635376.93191608,29883194.729451813,29019636.581891976,29274149.932602584 
 03/01  10:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-17.999999999999996,14.965288076066466,42746117.446817525,51777499.070069194,30346112.736697704,30600359.198795643,29766365.398293965,30028541.166424513 
 03/01  11:00:00,-40.0,4.000000000000001,-18.0,-17.999999999999996,-18.0,-18.0,15.022461723983005,43404155.05432186,55102399.81419666,31099792.80888668,31361370.7070501,30564651.77536068,30835668.32698004 
 03/01  12:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.0,15.138680991328934,43515483.50273055,55245299.41471775,31202175.003310617,31469152.58156184,30701973.510157295,30979587.323086374 
 03/01  13:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.297100174805294,43216061.5053151,53018153.97228895,30818759.572877243,31089475.28908091,30337172.221946727,30619188.383267127 
 03/01  14:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,15.480691725460899,42903346.21681378,50753013.82959916,30422403.983043734,30696882.853704635,29940697.577475406,30226543.57376687 
 03/01  15:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.000000000000004,15.670154296419057,42739232.58161388,49431892.30126187,30200096.226471223,30478910.70727232,29705296.612364307,29995139.858009536 
 03/01  16:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,15.846734444433883,42687874.98703128,48864280.242268786,30106269.537225462,30389434.71919989,29594207.414172277,29887927.07083469 
 03/01  17:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.994042344534572,42593107.47112807,48130267.42921016,29962012.798489943,30249078.958571192,29433487.247867342,29730631.62554722 
 03/01  18:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-18.0,16.08122670520361,13405911.624923939,1843488.6903626453,29751587.83914303,30039817.383145954,29207076.763418995,29504859.489293806 
 03/01  19:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.099619962929882,13284614.03512677,1212237.2302371527,29534100.94540659,29822093.176210716,28975973.855625413,29272998.740781035 
 03/01  20:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,16.056852742866816,13182808.602461861,966583.9450739245,29289034.085372172,29574016.099439304,28715610.816566974,29009057.080846883 
 03/01  21:00:00,-40.0,4.0,-18.0,-18.0,-17.999999999999996,-17.999999999999996,15.946703183920382,13052809.486000119,822213.314537848,29537507.940570906,29814948.785949476,28947508.05884184,29232792.649479225 
 03/01  22:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.801762736132817,12934986.00508723,724104.1918773717,29698504.13978815,29967669.11643911,29094684.88971379,29371161.467815313 
 03/01  23:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,15.657821965047034,12848480.161947804,645163.8364092086,29642465.985650707,29904971.368787464,29029732.015290424,29299185.680429056 
 03/01  24:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.530716000473847,12790402.25993672,588662.0763240694,29652152.946902618,29909762.593625158,29034468.791688796,29298801.670813855 
 03/02  01:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.0,-18.0,15.421433211190118,12751344.690865938,544898.0791283272,29636399.160079464,29890484.94109672,29015944.480246358,29276611.382426593 
 03/02  02:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.327047510014085,12723355.449236173,512224.5032455002,29660268.7578055,29911809.230840318,29038077.351599574,29296099.726890076 
 03/02  03:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-18.0,15.240918305388357,12700598.831090668,485716.1807248615,29674102.261371635,29923722.871548243,29050435.570491012,29306456.30468528 
 03/02  04:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.161047218033454,12682913.216174705,458385.9676798174,29611314.54199606,29859488.52176139,28986745.639923565,29241259.59214347 
 03/02  05:00:00,-40.00000000000001,4.0,-18.0,-18.0,-18.000000000000004,-18.0,15.085968435161922,12666994.53452564,434754.8216228726,29539844.9266551,29786903.158595014,28914487.64838226,29167833.118509606 
 03/02  06:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.01300487626685,12650945.631442668,414955.45211965346,29531997.45752883,29778152.43341001,28905501.995875653,29157884.73371184 
 03/02  07:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,14.942461808934686,12636826.56860089,404025.921072069,29490253.742080532,29735666.61042405,28862617.846986894,29114203.55795383 
 03/02  08:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,14.87789339248981,41295825.97400152,40986563.40667607,28789374.619127784,29034339.19556451,28161192.490320083,28412339.280447744 
 03/02  09:00:00,-40.0,4.0,-18.0,-18.000000000000004,-18.0,-17.999999999999996,14.833607759746092,41509329.966168344,44949598.09843109,28902284.984157745,29147798.67665695,28287070.919423833,28539257.414145283 
 03/02  10:00:00,-40.0,4.000000000000001,-18.0,-18.0,-18.0,-18.0,14.833570546839688,42393943.18726233,49736109.569961384,29932841.050418943,30179693.779523704,29356121.601255286,29610921.047122307 
 03/02  11:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,14.898619824863522,43313887.83087954,54494335.3121666,30995694.854076263,31243192.17116975,30467906.28328284,30724943.084976215 
 03/02  12:00:00,-39.99999999999999,4.0,-18.0,-18.0,-18.0,-18.0,15.029850731984927,43709950.79064508,56167971.4115632,31435453.67592851,31682625.50353322,30948500.52797822,31206537.83426535 
 03/02  13:00:00,-39.99999999999999,3.9999999999999996,-17.999999999999996,-18.0,-18.0,-18.0,15.207050643769813,43738060.697312586,55773326.019265756,31442486.059538595,31688747.216385975,30975581.495890643,31233375.885019504 
 03/02  14:00:00,-40.0,4.0,-18.0,-17.999999999999996,-18.0,-18.0,15.406495854907844,43746368.1451217,55329112.45557825,31428308.058866378,31673496.068899926,30958060.33071593,31214716.583704427 
 03/02  15:00:00,-40.0,4.000000000000001,-18.0,-18.000000000000004,-18.0,-18.0,15.611549056957228,43875480.45763174,55617244.85241369,31549038.164939374,31793303.005793206,31064188.81921424,31319502.246645797 
 03/02  16:00:00,-40.0,4.0,-18.000000000000004,-18.0,-18.0,-18.0,15.799964299943985,44058645.16182876,56331836.07317549,31727887.118051644,31971775.753492177,31227189.30514894,31481658.949545186 
 03/02  17:00:00,-40.0,4.0,-18.0,-18.0,-18.0,-18.0,15.94475852825346,44195327.35989609,56995901.80949545,31859299.13332839,32103694.144781727,31344098.638430696,31598637.504656073 
 03/02  18:00:00,-40.0,4.0,-17.999999999999996,-18.0,-18.0,-18.0,16.02787731816209,13445516.63121056,1898085.705589164,31669103.73647154,31915058.00884684,31141717.88348648,31397408.341588724 
